review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,model
779,Very easy to use,5,2024-09-30,Bank of Abyssinia,Google Play,positive,0.9991422891616821,distilbert-base-uncased-finetuned-sst-2-english
780,The App's crash always.. Error.....,3,2024-09-27,Bank of Abyssinia,Google Play,negative,0.9996880292892456,distilbert-base-uncased-finetuned-sst-2-english
781,This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,1,2024-09-26,Bank of Abyssinia,Google Play,negative,0.998582124710083,distilbert-base-uncased-finetuned-sst-2-english
782,Great UI and seamless UX. I love it!!,5,2024-09-25,Bank of Abyssinia,Google Play,positive,0.9998557567596436,distilbert-base-uncased-finetuned-sst-2-english
783,That's too good application but try to add more alternatives and futures or possibilitys for your customers,3,2024-09-25,Bank of Abyssinia,Google Play,negative,0.9941336512565613,distilbert-base-uncased-finetuned-sst-2-english
784,It's easy used to operate program and secured 👍👍,4,2024-09-25,Bank of Abyssinia,Google Play,negative,0.9652978181838989,distilbert-base-uncased-finetuned-sst-2-english
785,I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,1,2024-09-21,Bank of Abyssinia,Google Play,negative,0.9994741082191467,distilbert-base-uncased-finetuned-sst-2-english
786,Amazing,5,2024-09-19,Bank of Abyssinia,Google Play,positive,0.999875545501709,distilbert-base-uncased-finetuned-sst-2-english
787,Great app with great services,5,2024-09-19,Bank of Abyssinia,Google Play,positive,0.9998226761817932,distilbert-base-uncased-finetuned-sst-2-english
788,Yes active user,5,2024-09-17,Bank of Abyssinia,Google Play,positive,0.9983929991722107,distilbert-base-uncased-finetuned-sst-2-english
789,Shameful,1,2024-09-17,Bank of Abyssinia,Google Play,negative,0.998016357421875,distilbert-base-uncased-finetuned-sst-2-english
790,The worest app ever made i would not recommende for no one,1,2024-09-16,Bank of Abyssinia,Google Play,negative,0.5611279606819153,distilbert-base-uncased-finetuned-sst-2-english
791,Good application,5,2024-09-16,Bank of Abyssinia,Google Play,positive,0.999854564666748,distilbert-base-uncased-finetuned-sst-2-english
792,"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",1,2024-09-15,Bank of Abyssinia,Google Play,negative,0.9988893866539001,distilbert-base-uncased-finetuned-sst-2-english
793,"BOA is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. This is a huge gap that I observed in BOA mobile banking. I didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. After waiting so long, I called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". This is not totally fair.",1,2024-09-15,Bank of Abyssinia,Google Play,negative,0.9993953704833984,distilbert-base-uncased-finetuned-sst-2-english
794,የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),5,2024-09-14,Bank of Abyssinia,Google Play,negative,0.8698039054870605,distilbert-base-uncased-finetuned-sst-2-english
795,It's not working. It needs a big update. Can't you update the app quickly?,1,2024-09-14,Bank of Abyssinia,Google Play,negative,0.9997778534889221,distilbert-base-uncased-finetuned-sst-2-english
796,"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",3,2024-09-14,Bank of Abyssinia,Google Play,negative,0.9925205707550049,distilbert-base-uncased-finetuned-sst-2-english
797,"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",1,2024-09-13,Bank of Abyssinia,Google Play,negative,0.9993253946304321,distilbert-base-uncased-finetuned-sst-2-english
798,Bes and freindly app,5,2024-09-13,Bank of Abyssinia,Google Play,negative,0.9136509895324707,distilbert-base-uncased-finetuned-sst-2-english
799,It doesn't work.,1,2024-09-12,Bank of Abyssinia,Google Play,negative,0.9997761845588684,distilbert-base-uncased-finetuned-sst-2-english
800,"It say ""The request was not successful. please check device connectivity or try again"" why? One of the bank manager told me it is because of my phone's android version which is 9.1 It is ridiculous! Disappointing",1,2024-09-11,Bank of Abyssinia,Google Play,negative,0.9997968077659607,distilbert-base-uncased-finetuned-sst-2-english
801,How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,1,2024-09-11,Bank of Abyssinia,Google Play,negative,0.9998114705085754,distilbert-base-uncased-finetuned-sst-2-english
802,Smart technology,5,2024-09-10,Bank of Abyssinia,Google Play,positive,0.9998468160629272,distilbert-base-uncased-finetuned-sst-2-english
803,Yegema app tish🪨,1,2024-09-08,Bank of Abyssinia,Google Play,negative,0.9501880407333374,distilbert-base-uncased-finetuned-sst-2-english
804,"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",1,2024-09-07,Bank of Abyssinia,Google Play,negative,0.9996864795684814,distilbert-base-uncased-finetuned-sst-2-english
805,"Shockingly bad! Even when it decides to work, it's painfully slow and frustrating. Such a shame that it has become a stain on an extraordinary bank",1,2024-09-06,Bank of Abyssinia,Google Play,negative,0.9997275471687317,distilbert-base-uncased-finetuned-sst-2-english
806,"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",1,2024-09-06,Bank of Abyssinia,Google Play,negative,0.999210000038147,distilbert-base-uncased-finetuned-sst-2-english
807,Awesome application. But lately its crashing everytime i opened it.,4,2024-09-05,Bank of Abyssinia,Google Play,negative,0.9127687811851501,distilbert-base-uncased-finetuned-sst-2-english
808,እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,1,2024-09-05,Bank of Abyssinia,Google Play,negative,0.9639250636100769,distilbert-base-uncased-finetuned-sst-2-english
809,Fast one,3,2024-09-04,Bank of Abyssinia,Google Play,positive,0.9994491934776306,distilbert-base-uncased-finetuned-sst-2-english
810,Nice looking app but a terrible user experience.,1,2024-09-03,Bank of Abyssinia,Google Play,negative,0.9958102703094482,distilbert-base-uncased-finetuned-sst-2-english
811,The worest MB app ever!!🙄,1,2024-09-02,Bank of Abyssinia,Google Play,negative,0.8734639286994934,distilbert-base-uncased-finetuned-sst-2-english
812,It is ok,5,2024-09-01,Bank of Abyssinia,Google Play,positive,0.9998496770858765,distilbert-base-uncased-finetuned-sst-2-english
813,Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,1,2024-08-30,Bank of Abyssinia,Google Play,negative,0.9987314343452454,distilbert-base-uncased-finetuned-sst-2-english
814,Apollo's,1,2024-08-29,Bank of Abyssinia,Google Play,positive,0.9974138736724854,distilbert-base-uncased-finetuned-sst-2-english
815,The worst experience ever,1,2024-08-29,Bank of Abyssinia,Google Play,negative,0.999792754650116,distilbert-base-uncased-finetuned-sst-2-english
816,Hussenaliumar,5,2024-08-29,Bank of Abyssinia,Google Play,negative,0.6654532551765442,distilbert-base-uncased-finetuned-sst-2-english
817,Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,1,2024-08-28,Bank of Abyssinia,Google Play,negative,0.999367892742157,distilbert-base-uncased-finetuned-sst-2-english
818,It is not work for my device,5,2024-08-27,Bank of Abyssinia,Google Play,negative,0.9997636675834656,distilbert-base-uncased-finetuned-sst-2-english
819,"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",1,2024-08-26,Bank of Abyssinia,Google Play,negative,0.9990233182907104,distilbert-base-uncased-finetuned-sst-2-english
820,The worst app ever,1,2024-08-26,Bank of Abyssinia,Google Play,negative,0.9997934699058533,distilbert-base-uncased-finetuned-sst-2-english
821,Betanya Gebre,3,2024-08-23,Bank of Abyssinia,Google Play,positive,0.8911885619163513,distilbert-base-uncased-finetuned-sst-2-english
822,I dont recommand it to any one,1,2024-08-23,Bank of Abyssinia,Google Play,negative,0.9855504035949707,distilbert-base-uncased-finetuned-sst-2-english
823,Excellent app,5,2024-08-21,Bank of Abyssinia,Google Play,positive,0.9998356103897095,distilbert-base-uncased-finetuned-sst-2-english
824,"The application used to work well. But after updates I'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",1,2024-08-20,Bank of Abyssinia,Google Play,negative,0.9988825917243958,distilbert-base-uncased-finetuned-sst-2-english
825,ትርሃስ,5,2024-08-19,Bank of Abyssinia,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english
826,Gio,4,2024-08-19,Bank of Abyssinia,Google Play,positive,0.9969680905342102,distilbert-base-uncased-finetuned-sst-2-english
827,App isn't working,1,2024-08-18,Bank of Abyssinia,Google Play,negative,0.9995692372322083,distilbert-base-uncased-finetuned-sst-2-english
828,so far good but always it lugs,3,2024-08-17,Bank of Abyssinia,Google Play,negative,0.9829469919204712,distilbert-base-uncased-finetuned-sst-2-english
829,Don't trust this bank and its service.,1,2024-08-16,Bank of Abyssinia,Google Play,negative,0.9996311664581299,distilbert-base-uncased-finetuned-sst-2-english
830,"I can not open and use the application,please help me!",5,2024-08-15,Bank of Abyssinia,Google Play,negative,0.9995014667510986,distilbert-base-uncased-finetuned-sst-2-english
831,Horrible,1,2024-08-14,Bank of Abyssinia,Google Play,negative,0.9997841715812683,distilbert-base-uncased-finetuned-sst-2-english
832,Mostly not working 😑,1,2024-08-14,Bank of Abyssinia,Google Play,negative,0.9995825886726379,distilbert-base-uncased-finetuned-sst-2-english
833,Awesome 👌,5,2024-08-12,Bank of Abyssinia,Google Play,positive,0.9998607635498047,distilbert-base-uncased-finetuned-sst-2-english
834,"Despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",3,2024-08-12,Bank of Abyssinia,Google Play,negative,0.9997915625572205,distilbert-base-uncased-finetuned-sst-2-english
835,Thank you,3,2024-08-12,Bank of Abyssinia,Google Play,positive,0.9998352527618408,distilbert-base-uncased-finetuned-sst-2-english
836,Very poor app b/c highly slow to open the app,1,2024-08-12,Bank of Abyssinia,Google Play,negative,0.9998080134391785,distilbert-base-uncased-finetuned-sst-2-english
837,best,1,2024-08-12,Bank of Abyssinia,Google Play,positive,0.9997941851615906,distilbert-base-uncased-finetuned-sst-2-english
838,Wedi Tekle .,5,2024-08-11,Bank of Abyssinia,Google Play,negative,0.8421273231506348,distilbert-base-uncased-finetuned-sst-2-english
839,Bad app📱👎👎👎,1,2024-08-11,Bank of Abyssinia,Google Play,negative,0.9997676014900208,distilbert-base-uncased-finetuned-sst-2-english
840,Dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,5,2024-08-11,Bank of Abyssinia,Google Play,negative,0.9956488013267517,distilbert-base-uncased-finetuned-sst-2-english
841,Nice appp,5,2024-08-11,Bank of Abyssinia,Google Play,positive,0.9997910857200623,distilbert-base-uncased-finetuned-sst-2-english
842,ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,3,2024-08-10,Bank of Abyssinia,Google Play,negative,0.952187716960907,distilbert-base-uncased-finetuned-sst-2-english
843,Gooood app my dear,5,2024-08-10,Bank of Abyssinia,Google Play,negative,0.900593638420105,distilbert-base-uncased-finetuned-sst-2-english
844,Harun tamam galanaa,3,2024-08-09,Bank of Abyssinia,Google Play,negative,0.9410595893859863,distilbert-base-uncased-finetuned-sst-2-english
845,"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",1,2024-08-08,Bank of Abyssinia,Google Play,negative,0.9998038411140442,distilbert-base-uncased-finetuned-sst-2-english
846,Gamebela,1,2024-08-08,Bank of Abyssinia,Google Play,positive,0.8994185328483582,distilbert-base-uncased-finetuned-sst-2-english
