review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,model,noun_phrases,themes
806,"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",1,2024-09-06,Bank of Abyssinia,Google Play,negative,0.999210000038147,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'it', 'android', 'i', 'it', 'versions', 'it', 'download', 'such devices', 'many other finance apps', 'it', 'upgrades']",App Performance / Crashes
807,Awesome application. But lately its crashing everytime i opened it.,4,2024-09-05,Bank of Abyssinia,Google Play,negative,0.91276878118515,distilbert-base-uncased-finetuned-sst-2-english,"['awesome application', 'i', 'it']",App Performance / Crashes
808,እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,1,2024-09-05,Bank of Abyssinia,Google Play,negative,0.9639250636100768,distilbert-base-uncased-finetuned-sst-2-english,"['እጅም በጣም ደካማ', 'ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ', 'እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል']",
809,Fast one,3,2024-09-04,Bank of Abyssinia,Google Play,positive,0.9994491934776306,distilbert-base-uncased-finetuned-sst-2-english,[],
810,Nice looking app but a terrible user experience.,1,2024-09-03,Bank of Abyssinia,Google Play,negative,0.9958102703094482,distilbert-base-uncased-finetuned-sst-2-english,"['nice looking app', 'a terrible user experience']",UI / UX
811,The worest MB app ever!!🙄,1,2024-09-02,Bank of Abyssinia,Google Play,negative,0.8734639286994934,distilbert-base-uncased-finetuned-sst-2-english,"['the worest mb app', '🙄']",
812,It is ok,5,2024-09-01,Bank of Abyssinia,Google Play,positive,0.9998496770858764,distilbert-base-uncased-finetuned-sst-2-english,['it'],
813,Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,1,2024-08-30,Bank of Abyssinia,Google Play,negative,0.9987314343452454,distilbert-base-uncased-finetuned-sst-2-english,"['the apps', '....screenshot lovation hide', 'glarey share botten', '😔', '😔']",
814,Apollo's,1,2024-08-29,Bank of Abyssinia,Google Play,positive,0.9974138736724854,distilbert-base-uncased-finetuned-sst-2-english,['apollo'],
815,The worst experience ever,1,2024-08-29,Bank of Abyssinia,Google Play,negative,0.999792754650116,distilbert-base-uncased-finetuned-sst-2-english,['the worst experience'],UI / UX
816,Hussenaliumar,5,2024-08-29,Bank of Abyssinia,Google Play,negative,0.6654532551765442,distilbert-base-uncased-finetuned-sst-2-english,['hussenaliumar'],
817,Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,1,2024-08-28,Bank of Abyssinia,Google Play,negative,0.999367892742157,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'problem', 'this app boa mobile', 'i', 'what', 'this app', 'i', 'many times download', 'it', 'sam', 'sam', 'that', 'this app way', 'i', 'customer', 'them', 'i', 'my account', 'the book']",
818,It is not work for my device,5,2024-08-27,Bank of Abyssinia,Google Play,negative,0.9997636675834656,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'my device']",
819,"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",1,2024-08-26,Bank of Abyssinia,Google Play,negative,0.9990233182907104,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'i', 'this app', 'you', 'it', 'you', 'it', 'it']",
820,The worst app ever,1,2024-08-26,Bank of Abyssinia,Google Play,negative,0.9997934699058532,distilbert-base-uncased-finetuned-sst-2-english,['the worst app'],
821,Betanya Gebre,3,2024-08-23,Bank of Abyssinia,Google Play,positive,0.8911885619163513,distilbert-base-uncased-finetuned-sst-2-english,['betanya gebre'],
822,I dont recommand it to any one,1,2024-08-23,Bank of Abyssinia,Google Play,negative,0.9855504035949708,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'it', 'any one']",
823,Excellent app,5,2024-08-21,Bank of Abyssinia,Google Play,positive,0.9998356103897096,distilbert-base-uncased-finetuned-sst-2-english,['excellent app'],
824,"The application used to work well. But after updates I'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",1,2024-08-20,Bank of Abyssinia,Google Play,negative,0.9988825917243958,distilbert-base-uncased-finetuned-sst-2-english,"['the application', 'updates', 'i', 'the forgot password feature', 'which', 'me', 'it', 'a whole']",Feature Requests / Suggestions|Login / Access Issues
825,ትርሃስ,5,2024-08-19,Bank of Abyssinia,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english,['ትርሃስ'],
826,Gio,4,2024-08-19,Bank of Abyssinia,Google Play,positive,0.9969680905342102,distilbert-base-uncased-finetuned-sst-2-english,[],
827,App isn't working,1,2024-08-18,Bank of Abyssinia,Google Play,negative,0.9995692372322084,distilbert-base-uncased-finetuned-sst-2-english,['app'],
828,so far good but always it lugs,3,2024-08-17,Bank of Abyssinia,Google Play,negative,0.9829469919204712,distilbert-base-uncased-finetuned-sst-2-english,['it'],
829,Don't trust this bank and its service.,1,2024-08-16,Bank of Abyssinia,Google Play,negative,0.99963116645813,distilbert-base-uncased-finetuned-sst-2-english,"['this bank', 'its service']",
830,"I can not open and use the application,please help me!",5,2024-08-15,Bank of Abyssinia,Google Play,negative,0.9995014667510986,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'the application', 'me']",
831,Horrible,1,2024-08-14,Bank of Abyssinia,Google Play,negative,0.9997841715812684,distilbert-base-uncased-finetuned-sst-2-english,[],
832,Mostly not working 😑,1,2024-08-14,Bank of Abyssinia,Google Play,negative,0.999582588672638,distilbert-base-uncased-finetuned-sst-2-english,[],
833,Awesome 👌,5,2024-08-12,Bank of Abyssinia,Google Play,positive,0.9998607635498048,distilbert-base-uncased-finetuned-sst-2-english,['awesome'],
834,"Despite the enhanced technology you have, the application doesn't work properly, and it asks for the developer option to be turned off, fix that.",3,2024-08-12,Bank of Abyssinia,Google Play,negative,0.9997915625572203,distilbert-base-uncased-finetuned-sst-2-english,"['the enhanced technology', 'you', 'the application', 'it', 'the developer option', 'that']",
835,Thank you,3,2024-08-12,Bank of Abyssinia,Google Play,positive,0.9998352527618408,distilbert-base-uncased-finetuned-sst-2-english,['you'],
836,Very poor app b/c highly slow to open the app,1,2024-08-12,Bank of Abyssinia,Google Play,negative,0.9998080134391784,distilbert-base-uncased-finetuned-sst-2-english,"['very poor app', 'c', 'the app']",App Performance / Crashes
837,best,1,2024-08-12,Bank of Abyssinia,Google Play,positive,0.9997941851615906,distilbert-base-uncased-finetuned-sst-2-english,[],
838,Wedi Tekle .,5,2024-08-11,Bank of Abyssinia,Google Play,negative,0.8421273231506348,distilbert-base-uncased-finetuned-sst-2-english,['wedi tekle'],
839,Bad app📱👎👎👎,1,2024-08-11,Bank of Abyssinia,Google Play,negative,0.9997676014900208,distilbert-base-uncased-finetuned-sst-2-english,['bad app📱👎👎👎'],
840,Dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf?,5,2024-08-11,Bank of Abyssinia,Google Play,negative,0.9956488013267516,distilbert-base-uncased-finetuned-sst-2-english,"['dura nan fayyadaman ture amma garuu naaf hojjechaa', 'hin jiru maaf']",
841,Nice appp,5,2024-08-11,Bank of Abyssinia,Google Play,positive,0.9997910857200624,distilbert-base-uncased-finetuned-sst-2-english,['nice appp'],
842,ሰላም አቢሲኒያዎች የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር ግን አለፎ አልፎ የነበረው የማስፈንጠሪያው በአግባቡ አለመስራት አልፎ አልፎ ወደመስራት ተቀይሯል ድሮ እንደነበራችሁ እናውቃለን ዘንድሮም ብትኖሩልን እንመርጣለን *ከዘመን አንጉደል*,3,2024-08-10,Bank of Abyssinia,Google Play,negative,0.952187716960907,distilbert-base-uncased-finetuned-sst-2-english,"['የሞባይል ባንኪንጋችሁ ተጠቃሚ ነኝ አገልግሎቱን ስላስጀመራችሁለን እናመሰግናለን። ነገር', 'ግን', 'አልፎ ወደመስራት', 'እንመርጣለን', 'አንጉደል']",
843,Gooood app my dear,5,2024-08-10,Bank of Abyssinia,Google Play,negative,0.900593638420105,distilbert-base-uncased-finetuned-sst-2-english,"['gooood app', 'my dear']",
844,Harun tamam galanaa,3,2024-08-09,Bank of Abyssinia,Google Play,negative,0.9410595893859864,distilbert-base-uncased-finetuned-sst-2-english,['harun tamam galanaa'],
845,"A total disaster of an app. Always offline, never works, it's embarassing. I've lost hope and taken my business to a competitor",1,2024-08-08,Bank of Abyssinia,Google Play,negative,0.9998038411140442,distilbert-base-uncased-finetuned-sst-2-english,"['a total disaster', 'an app', 'it', 'embarassing', 'i', 'hope', 'my business', 'a competitor']",Feature Requests / Suggestions
846,Gamebela,1,2024-08-08,Bank of Abyssinia,Google Play,positive,0.8994185328483582,distilbert-base-uncased-finetuned-sst-2-english,['gamebela'],
847,so poor app to use can't start up when open the app,1,2024-08-08,Bank of Abyssinia,Google Play,negative,0.999744474887848,distilbert-base-uncased-finetuned-sst-2-english,"['so poor app', 'the app']",
848,"This app takes too long time to be opened. And even it is not working simply as other banks application. Why this app does not give a digital invoice. Even, I am not able to find where the screeshot is kept after transaction. So, please the developer should fix all these.",1,2024-08-07,Bank of Abyssinia,Google Play,negative,0.9987001419067384,distilbert-base-uncased-finetuned-sst-2-english,"['this app', 'too long time', 'it', 'simply as other banks application', 'this app', 'a digital invoice', 'i', 'the screeshot', 'transaction', 'the developer', 'all these']",
849,Good job,5,2024-08-07,Bank of Abyssinia,Google Play,positive,0.999835729598999,distilbert-base-uncased-finetuned-sst-2-english,['good job'],
850,"Worst app ever, not user friendly, even doesn't serve basic functionality correctly, takes to much time to login and navigate through the app, we expected more from this bank",1,2024-08-07,Bank of Abyssinia,Google Play,negative,0.9998094439506532,distilbert-base-uncased-finetuned-sst-2-english,"['worst app', 'not user', 'basic functionality', 'much time', 'the app', 'we', 'this bank']",Login / Access Issues|UI / UX
851,good,3,2024-08-07,Bank of Abyssinia,Google Play,positive,0.999816119670868,distilbert-base-uncased-finetuned-sst-2-english,[],
852,Bad app .,1,2024-08-06,Bank of Abyssinia,Google Play,negative,0.9997915625572203,distilbert-base-uncased-finetuned-sst-2-english,['bad app'],
853,"I mean how could a big financial company like this, be this much irresponsible to release this app? You should be ashamed!",1,2024-08-06,Bank of Abyssinia,Google Play,negative,0.9994394183158876,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'a big financial company', 'this', 'this app', 'you']",
854,Review,5,2024-08-06,Bank of Abyssinia,Google Play,positive,0.9946893453598022,distilbert-base-uncased-finetuned-sst-2-english,[],
855,Goood,4,2024-08-06,Bank of Abyssinia,Google Play,negative,0.9943867921829224,distilbert-base-uncased-finetuned-sst-2-english,['goood'],
856,👎👎👎👎👎👎👎👎👎,1,2024-08-06,Bank of Abyssinia,Google Play,negative,0.6970565915107727,distilbert-base-uncased-finetuned-sst-2-english,['👎👎👎👎👎👎👎👎👎'],
857,Is it necessary to switch off developer options every time to use mobile banking?🤔🤔😡😡😡,1,2024-08-04,Bank of Abyssinia,Google Play,negative,0.99793541431427,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'developer options', 'mobile banking', '😡', '😡']",
858,The previous version is better it doesn't work,1,2024-08-04,Bank of Abyssinia,Google Play,negative,0.9997755885124208,distilbert-base-uncased-finetuned-sst-2-english,"['the previous version', 'it']",
859,"I don't know what is wrong with BOA as a bank in general. It's been going backwards since last year or so. The app is a disaster to use in every possible way. Not stable to log in and very slow to perform transactions, couldn't take a screenshot (or can't even find the pictures even using its save screenshot option). Most of the time, it fails to perform transactions and so on. Simply, it's the worst!",1,2024-08-03,Bank of Abyssinia,Google Play,negative,0.9998201727867126,distilbert-base-uncased-finetuned-sst-2-english,"['i', 'what', 'boa', 'a bank', 'it', 'last year', 'the app', 'a disaster', 'every possible way', 'transactions', 'a screenshot', 'the pictures', 'its save screenshot option', 'the time', 'it', 'transactions', 'it']",App Performance / Crashes
860,It Is An Amazing app,4,2025-11-28,Dashen Bank,Google Play,positive,0.9998793601989746,distilbert-base-uncased-finetuned-sst-2-english,"['it', 'an amazing app']",
